,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
55,0.5766645,0.47899675,0.50986093,0.4067312,0.4750523,0.5627421,0.5144401,13680627.0,0.5933666,270,-0.09766783,0.24833031,total,al,0.0,0.31675965,0.34417003,0.2665226,0.31126928,0.37030092,0.33691043,5284778.5,0.111508116,0.31675968,0.2195626,total
56,0.5766645,0.6472426,0.24180079,0.5685954,0.6892527,0.7702061,0.7245645,11207164.0,0.66439503,280,0.07057807,0.086950235,total,al,0.0,0.08554723,0.21274513,0.027551882,0.024233108,0.072976716,0.02328597,2285665.0,0.01609107,0.08554724,0.06884221,total
57,0.57666445,0.51042014,0.5317248,0.39032382,0.465096,0.54618114,0.4993081,11293766.0,0.5369097,280,-0.066244364,0.24079974,total,rand,5.654593e-08,0.28540835,0.2941819,0.26177025,0.30520135,0.37122446,0.3308938,6171718.5,0.20257726,0.28540835,0.18633486,total
58,0.5766645,0.74175787,0.5152023,0.5799937,0.65829027,0.8392037,0.7340657,8422386.0,0.64945674,290,0.16509333,0.16509333,total,rand,0.0,0.112508185,0.40164027,0.014404663,0.039401863,0.0728257,0.011625593,3641057.2,0.033306416,0.112508185,0.112508185,total
59,0.5766645,0.56508297,0.5115676,0.46275464,0.535073,0.65262526,0.58629245,11937616.0,0.6109452,290,-0.011581575,0.21908386,total,al,0.0,0.29145956,0.32833353,0.23158978,0.2684854,0.33059645,0.2932551,5239044.5,0.09456122,0.29145956,0.1925749,total
60,0.5766645,0.44044477,0.61588323,0.36510324,0.47576952,0.5111535,0.46760458,14128550.0,0.57242,300,-0.1362198,0.30167624,total,rand,0.0,0.34289235,0.32256332,0.27228054,0.3126236,0.39226028,0.33810014,5991015.0,0.11173015,0.34289235,0.21242046,total
61,0.5766645,0.62403053,0.26278502,0.5101843,0.6191459,0.68894184,0.6509752,10169334.0,0.5971372,300,0.047366045,0.09633519,total,al,0.0,0.07709145,0.15872447,0.1713822,0.2068656,0.23493166,0.21770291,3627099.5,0.19934063,0.07709144,0.073941335,total
62,0.5766645,0.5842713,0.30145448,0.5181798,0.6216899,0.6990707,0.6576265,12324094.0,0.64532375,310,0.007606735,0.12293945,total,al,0.0,0.19790158,0.25194317,0.17308813,0.20782228,0.23459782,0.2193924,3252417.5,0.07489558,0.19790158,0.15527005,total
63,0.5766645,0.44457522,0.43929058,0.39789835,0.4847699,0.53347903,0.5071052,14573480.0,0.59403807,310,-0.13208929,0.22363262,total,rand,0.0,0.29412392,0.37109542,0.26149073,0.31743395,0.3521585,0.33253142,4640958.5,0.11228751,0.29412392,0.23226047,total
64,0.5766645,0.47007632,0.48770696,0.4074499,0.47960776,0.55753595,0.5150753,13981774.0,0.5962826,320,-0.10658823,0.23940992,total,rand,0.0,0.31002805,0.3530262,0.26677004,0.3143402,0.36599907,0.33721185,5074563.5,0.113422446,0.31002808,0.2239673,total
65,0.5766645,0.6747465,0.27392668,0.5816453,0.6834543,0.79838496,0.7353773,10634490.0,0.6693905,320,0.09808203,0.09808203,total,al,0.0,0.051924087,0.13246837,0.015065789,0.015465693,0.044695873,0.012192674,1356538.5,0.007343681,0.05192409,0.05192409,total
66,0.5766645,0.47000036,0.50331986,0.40267387,0.47701806,0.55376565,0.5110694,13875003.0,0.59201014,330,-0.10666418,0.24331649,total,al,0.0,0.31347778,0.35533693,0.26427254,0.3127177,0.36632806,0.3349237,5247934.0,0.11070804,0.3134778,0.22459446,total
67,0.5766645,0.44693503,0.70265305,0.3484187,0.4484037,0.50094205,0.44901282,13498648.0,0.5541524,330,-0.12972951,0.3238649,total,rand,0.0,0.35864824,0.33841196,0.26999182,0.29691043,0.39793333,0.33891243,6749188.0,0.108961545,0.35864824,0.20141953,total
