,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
53,0.5766645,0.23003092,0.49661213,0.36700067,0.94155425,0.37558463,0.53656775,20857398.0,0.6264782,260,-0.3466336,0.3466336,total,al,0.0,0.0139675755,0.024539612,0.021884693,0.0031059398,0.02286973,0.02341094,54378.027,0.01245175,0.013967578,0.013967578,total
54,0.5766645,0.2330688,0.4917305,0.36962783,0.93757886,0.378958,0.5394754,20801802.0,0.6273309,270,-0.34359568,0.34359568,total,rand,0.0,0.011780209,0.018946638,0.018907497,0.0036554541,0.019659687,0.019811198,47178.848,0.010954581,0.011780211,0.011780211,total
55,0.5766645,0.23524141,0.48866883,0.37563035,0.9425762,0.38447648,0.5458216,20853182.0,0.63152295,270,-0.34142315,0.34142315,total,al,0.0,0.013207504,0.02310179,0.019912275,0.003060948,0.021076307,0.020659046,63333.543,0.011139908,0.013207504,0.013207504,total
56,0.5766645,0.23353496,0.48959604,0.37441522,0.94510907,0.38274127,0.5448041,20889096.0,0.63122815,280,-0.34312958,0.34312958,total,al,0.0,0.004087663,0.006869779,0.006359191,0.0026130958,0.00662282,0.0067406725,34643.67,0.00365921,0.0040876656,0.0040876656,total
57,0.5766645,0.23142675,0.49504972,0.36855847,0.9403779,0.37738752,0.5384747,20839274.0,0.6271617,280,-0.3452378,0.3452378,total,rand,0.0,0.008383367,0.014030141,0.013060345,0.0037995933,0.01365689,0.01395616,53010.34,0.00747897,0.008383365,0.008383365,total
58,0.5766645,0.22994009,0.4961651,0.36658138,0.94096124,0.375216,0.5362656,20851202.0,0.6261439,290,-0.34672445,0.34672445,total,al,0.0,0.010566489,0.01899742,0.01697312,0.0025209896,0.017614715,0.018366355,34717.734,0.00977964,0.010566485,0.010566485,total
59,0.5766645,0.22662513,0.5036042,0.36053348,0.9393833,0.36914882,0.52983,20841852.0,0.62246144,290,-0.35003942,0.35003942,total,rand,0.0,0.009424845,0.016529076,0.014068654,0.0028955538,0.0148968445,0.015280762,53224.402,0.0078072543,0.009424845,0.009424845,total
60,0.5766645,0.24051471,0.47920123,0.3837415,0.9422758,0.39299536,0.5545156,20834822.0,0.6360747,300,-0.3361498,0.3361498,total,al,0.0,0.008504058,0.014476765,0.013035344,0.0018982062,0.013734327,0.013516551,37716.72,0.0073644794,0.008504061,0.008504061,total
61,0.5766645,0.2324249,0.49456185,0.36880475,0.937963,0.37804222,0.5386869,20807696.0,0.6269187,300,-0.34423965,0.34423965,total,rand,0.0,0.009973898,0.018164134,0.015431572,0.0035954323,0.016208788,0.016321467,53406.227,0.008801055,0.009973895,0.009973895,total
62,0.5766645,0.2264502,0.5053029,0.3623709,0.9434118,0.3704481,0.53181684,20888876.0,0.62413484,310,-0.3502143,0.3502143,total,al,0.0,0.009247422,0.01586379,0.013922162,0.0021756324,0.014701174,0.01504751,45028.38,0.007732546,0.0092474185,0.0092474185,total
63,0.5766645,0.22903284,0.5019866,0.36434025,0.9394194,0.3731107,0.53398436,20835592.0,0.624623,310,-0.3476317,0.3476317,total,rand,0.0,0.0072280183,0.012764943,0.011483185,0.0023274668,0.01194644,0.012500519,32611.064,0.0065951766,0.0072280183,0.0072280183,total
64,0.5766645,0.21091986,0.53260887,0.33686167,0.94089997,0.34415093,0.50373834,20907486.0,0.6093358,320,-0.36574465,0.36574465,total,rand,0.0,0.010043646,0.018164372,0.016049676,0.0037501669,0.016621388,0.018340586,47298.83,0.009197633,0.010043644,0.010043644,total
65,0.5766645,0.21451175,0.52589405,0.34450725,0.9450356,0.3515509,0.5123409,20941856.0,0.6142786,320,-0.3621528,0.3621528,total,al,0.0,0.007507608,0.014611791,0.012286398,0.00250316,0.012649301,0.013664938,28516.467,0.00711904,0.007507609,0.007507609,total
66,0.5766645,0.23772243,0.48134875,0.37583944,0.93582165,0.38578272,0.54628813,20765266.0,0.6305485,330,-0.33894214,0.33894214,total,rand,0.0,0.0051546884,0.008109017,0.008340567,0.002732866,0.00863505,0.00881205,34161.855,0.004891005,0.005154683,0.005154683,total
67,0.5766645,0.22729647,0.49911347,0.35890836,0.9342122,0.368223,0.52815276,20780524.0,0.62072235,330,-0.34936807,0.34936807,total,al,0.0,0.0064184163,0.011703096,0.009835648,0.0015893462,0.010356196,0.010672385,29388.188,0.0055499305,0.00641842,0.00641842,total
