,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
50,0.5766645,0.37742278,0.36857325,0.5014249,0.8418933,0.55747515,0.63812774,18694676.0,0.68886596,250,-0.19924176,0.20217434,total,al,0.0,0.16692406,0.2195018,0.21381812,0.059329465,0.25132576,0.20993245,1352147.5,0.12473306,0.16692406,0.16335993,total
51,0.5766645,0.4149955,0.30987367,0.5580301,0.8545578,0.6189777,0.69837147,18587494.0,0.72222596,250,-0.16166906,0.17259464,total,rand,0.0,0.13672538,0.16947864,0.17520602,0.03374763,0.20788851,0.16086753,981182.75,0.103890054,0.13672538,0.12264505,total
52,0.5766645,0.36360508,0.36775473,0.5020721,0.8620044,0.546771,0.6534413,19083692.0,0.69033825,260,-0.21305947,0.21305947,total,al,0.0,0.11277811,0.1609236,0.15441585,0.035495035,0.17570141,0.14749928,822973.25,0.091301896,0.11277811,0.11277811,total
53,0.5766645,0.3791206,0.5570005,0.43869942,0.7420486,0.5159718,0.5766012,17390426.0,0.6393012,260,-0.19754396,0.28221124,total,rand,0.0,0.25470072,0.38777837,0.2067996,0.26208547,0.27749407,0.23535188,5892697.0,0.114726104,0.25470072,0.15573339,total
54,0.5766645,0.40493375,0.3207212,0.54530996,0.86034906,0.6041627,0.6905128,18664762.0,0.71520114,270,-0.1717308,0.18550952,total,al,0.0,0.13692574,0.16235171,0.16526967,0.024666905,0.20125443,0.14311048,1234060.6,0.096776925,0.13692573,0.11758547,total
55,0.5766645,0.454326,0.25967458,0.6124363,0.8686353,0.68155766,0.75279814,18422482.0,0.75507075,270,-0.12233852,0.14268565,total,rand,0.0,0.11156915,0.113208234,0.11856232,0.02317124,0.15427062,0.09321172,1304398.1,0.068521276,0.11156914,0.0839952,total
56,0.5766645,0.4092772,0.31898975,0.56242645,0.7854848,0.6205235,0.6841843,18923828.0,0.729727,280,-0.16738735,0.17906676,total,al,0.0,0.16796188,0.2558704,0.22490072,0.26275474,0.25478822,0.25152043,1150578.6,0.12643822,0.16796188,0.15545037,total
57,0.5766645,0.3760453,0.34830064,0.5279781,0.87387294,0.5728352,0.6743597,19215488.0,0.70795864,280,-0.20061922,0.20061922,total,rand,0.0,0.11802317,0.162991,0.16491957,0.020990144,0.18578738,0.15593974,628378.7,0.096603274,0.11802318,0.11802318,total
58,0.5766645,0.3618704,0.39667624,0.49562463,0.780393,0.5462697,0.6168543,19157250.0,0.6914948,290,-0.21479413,0.2205902,total,rand,0.0,0.1912192,0.28392306,0.25477588,0.26063982,0.29027507,0.27309957,1251173.2,0.14381966,0.19121923,0.18450274,total
59,0.5766645,0.42682904,0.49482974,0.5057329,0.75141263,0.592529,0.6370915,17209238.0,0.67988837,290,-0.14983547,0.23450275,total,al,0.0,0.24908455,0.41288766,0.21448055,0.26588976,0.2764446,0.24603154,5848607.0,0.123308256,0.24908459,0.17176218,total
60,0.5766645,0.52460706,0.4039455,0.6008187,0.8181896,0.71994704,0.7350612,15972707.0,0.7290653,300,-0.052057534,0.18190452,total,rand,0.0,0.22229248,0.39619157,0.16547547,0.09389309,0.23073198,0.15182233,5783990.5,0.108783975,0.22229247,0.13796622,total
61,0.5766645,0.456273,0.5655737,0.48832765,0.7140142,0.59251654,0.62120134,15710616.0,0.65043,300,-0.12039153,0.2310677,total,al,0.0,0.26005718,0.43513933,0.21984236,0.27309388,0.2802558,0.24179974,6937346.5,0.14758655,0.2600572,0.16950394,total
62,0.5766645,0.46204576,0.22946505,0.63002586,0.8704251,0.6976331,0.7658696,18501370.0,0.7658912,310,-0.114618756,0.12452167,total,rand,0.0,0.09562708,0.11491587,0.11752539,0.020488236,0.14192991,0.09958635,894562.56,0.06979325,0.09562708,0.08231857,total
63,0.5766645,0.44474524,0.4725511,0.5266014,0.7515217,0.61899674,0.6523813,17074230.0,0.6924981,310,-0.13191931,0.21725853,total,al,0.0,0.25387904,0.43308404,0.22970563,0.26529425,0.2907778,0.25306305,5815792.0,0.13380963,0.25387907,0.18616128,total
64,0.5766645,0.36992887,0.36572462,0.5157601,0.87190044,0.5607199,0.6670818,19171216.0,0.70010215,320,-0.20673566,0.20673566,total,rand,0.0,0.11406497,0.15054162,0.14832363,0.026649993,0.1729658,0.13803989,891246.94,0.08660342,0.11406497,0.11406497,total
65,0.5766645,0.36862478,0.37770498,0.50822544,0.8743386,0.5562556,0.6576736,19106580.0,0.6962574,320,-0.20803976,0.2153594,total,al,0.0,0.13499324,0.17505491,0.16226563,0.024043648,0.19530024,0.1519735,1251327.5,0.0914004,0.13499324,0.122979864,total
66,0.5766645,0.4947186,0.22435503,0.6464039,0.85459864,0.73188657,0.7773843,17843934.0,0.772724,330,-0.081945986,0.10495573,total,al,0.0,0.11363327,0.10838082,0.12754981,0.018180417,0.16257933,0.10157789,1126369.6,0.075146325,0.11363326,0.09280063,total
67,0.5766645,0.5316204,0.33742353,0.6501306,0.84680635,0.7560053,0.7797592,16673909.0,0.7636389,330,-0.04504413,0.13008209,total,rand,0.0,0.18424228,0.401992,0.12594174,0.09096634,0.16754395,0.108017094,5610356.5,0.09506217,0.1842423,0.13803205,total
